J2000_NAME,OCARS_NAME,DEC,RA,DEC_deg,RA_deg,INDEX_NEW_TABLE,RA_ERR_sec,DEC_ERR_arcsec,RA_ERR_deg,DEC_ERR_deg,SKY_PA_ERR_deg,RA_DEC_CORRELATION,SEMIMAJOR_AXIS_OF_ERROR_ELLIPSE_mas,CATALOG_CODE,EPOCH_YEAR,GAL_LON_deg,GAL_LAT_deg,Z_FROM_NED_OR_LITERATURE,Z,Z_FLAG,Z_SIMBAD,Z_SIMBAD_FLAG,Z_SDSS,OPTICAL_OR_NIR_MAGNITUDE,BAND,OBJECT_PRIMARY_TYPE,OTHER_ID_AND_NOTES,J2000,frequencies,pa,pa_err,flag180,separation,sys_err,tot_err
J2149+0322,,+03:22:51.434,21:49:41.8698,3.380953888888889,327.4244575,,,,,,,,,,,,,,,,,,,,,,,J2149+0322,8,-141,5,,3.5,7.447183098591549,8.969979715916175
J2149+0756,2147+077,+07:56:25.3472004,21:49:35.26379334,7.940374222333333,327.39693247225,12373.0,1.242e-05,0.000274,5.175e-08,7.611111111111111e-08,9.17597806182424e-08,-0.0431,0.2742,1.0,2015.0,64.848,-33.727,NED (fiducial),0.519,,0.52,,,18.5,R,AQ,"ICRF J214935.2+075625 S/X; NVSS J214935+075625
",J2149+0756,"2,8",15,3,,5.1,21.285211267605632,21.495586028452585
J2149+1920,,+19:20:46.319,21:49:47.2485,19.34619972222222,327.44686875,,,,,,,,,,,,,,,,,,,,,,,J2149+1920,"5,8",15,4,,3.7,21.285211267605632,21.65779810383793
J2149+3343,,+33:43:06.995,21:49:43.3792,33.718609722222226,327.43074666666666,,,,,,,,,,,,,,,,,,,,,,,J2149+3343,5,-95,5,,2.1,4.014084507042253,6.411932191600021
J2149-0046,2147-010,-00:46:56.5952100,21:49:54.54738100,-0.7823875583333334,327.4772807541666,12374.0,6.533e-05,0.00201,2.722083333333333e-07,5.583333333333333e-07,6.211438417129093e-07,0.408,2.0584,39.0,2015.0,56.338,-39.144,NED (fiducial),0.8637,,,,0.8607,21.9,r,V ,"NVSS J214954-004657
",J2149-0046,5,-96,5,,8.8,4.014084507042253,6.411932191600021
J2149-1859,2147-192,-18:59:23.7849400,21:49:58.07015600,-18.989940261111112,327.4919589833333,12375.0,1.667e-05,0.00049,6.945833333333334e-08,1.361111111111111e-07,1.511285849649299e-07,-0.165,0.492,20.0,2016.0,34.066,-47.699,NED (fiducial),0.1576,,0.1576,,,16.6,R,A1,"PMN J2149-1859; 2MASS J21495807-1859238; GALEXASC J214958.05-185923.5
",J2149-1859,8,81,5,,0.7,0.0,5.0
J2150+1449,2147+145,+14:49:47.8943983,21:50:23.60748567,14.829970666194445,327.5983645236249,12382.0,3.849e-05,0.0007846,1.60375e-07,2.179444444444445e-07,2.674602130426883e-07,-0.3498,0.8242,1.0,2015.0,71.014,-29.266,LITERATURE,,a,,,,21.5,R,V ,"ICRF J215023.6+144947 S/X; 87GB 214800.4+143553;; z from milliquas (http://quasars.org/milliquas.htm)
",J2150+1449,"2,8",1,3,,3.9,21.285211267605632,21.495586028452585
J2150+5103,2148+508,+51:03:32.2638000,21:50:14.26619000,51.05896216666667,327.55944245833325,12380.0,0.00016,0.0028,6.666666666666666e-07,7.777777777777778e-07,8.83465119881156e-07,0.0,2.8,21.0,2010.0,96.375,-2.224,,,,,,,    , ,R ,"87GB 214825.6+504919
",J2150+5103,8,-166,5,,1.9,7.447183098591549,8.969979715916175
J2150-1410,,-14:10:49.959,21:50:15.5185,-14.180544166666666,327.56466041666664,,,,,,,,,,,,,,,,,,,,,,,J2150-1410,8,-78,5,,3.8,4.014084507042253,6.411932191600021
J2150-1822,2147-186,-18:22:26.1603671,21:50:01.73570657,-18.37393343530556,327.5072321107083,12376.0,9.29e-06,0.000327,3.870833333333333e-08,9.083333333333333e-08,9.79803654337183e-08,-0.1509,0.3277,1.0,2015.0,34.931,-47.501,LITERATURE,,a,,,,19.7,R,AQ,"ICRF J215001.7-182226 S/X; PMN J2150-1822; GALEXASC J215001.79-182226.6;; z from milliquas (http://quasars.org/milliquas.htm)
",J2150-1822,8,141,5,,1.2,4.225352112676056,6.546266147667387
J2150-2232,,-22:32:00.929,21:50:31.1551,-22.53359138888889,327.6298129166666,,,,,,,,,,,,,,,,,,,,,,,J2150-2232,8,-8,5,,1.3,21.285211267605632,21.86458823546892
J2150-2812,2147-284,-28:12:41.8148803,21:50:53.08793224,-28.211615244527778,327.7211997176666,12386.0,8.21e-06,0.0002667,3.4208333333333334e-08,7.408333333333333e-08,7.998149707054058e-08,-0.1393,0.2672,1.0,2015.0,20.536,-50.244,NED (fiducial),0.8649,,0.865,,,17.6,R,AL,"ICRF J215053.0-281241 S/X; 2QZ J215053.1-281242
",J2150-2812,"2,8",-89,3,,4.5,4.014084507042253,5.011274731011726
J2150-3154,2147-321,-31:54:14.4114400,21:50:24.46416000,-31.904003177777778,327.601934,12383.0,7.533e-05,0.00229,3.13875e-07,6.361111111111111e-07,6.896651050113984e-07,0.038,2.2904,39.0,2015.0,14.765,-50.609,,,,,,,    , ,I ,"PKS 2147-321
",J2150-3154,5,17,5,,35.6,21.285211267605632,21.86458823546892
J2151+0552,2149+056,+05:52:12.9545152,21:51:37.87549026,5.870265143111111,327.90781454275,12392.0,2.17e-06,3.78e-05,9.041666666666665e-09,1.05e-08,1.3825576908020108e-08,-0.2193,0.0396,1.0,2015.0,63.314,-35.444,NED (fiducial),0.74,,0.74,,,20.9,R,A1,"ICRF J215137.8+055212 S/X DEF; PKS 2149+056
",J2151+0552,"2,5,8",-64,3,,2.5,4.014084507042253,5.011274731011726
J2151+0709,2149+069,+07:09:26.7829017,21:51:31.42930740,7.157439694916667,327.8809554475,12391.0,5.26e-06,0.0001449,2.1916666666666664e-08,4.025e-08,4.57487253189229e-08,-0.2295,0.1464,1.0,2015.0,64.5,-34.599,NED (fiducial),1.364,,1.364,,,16.4,R,AQ,"ICRF J215131.4+070926 S/X; JVAS J2151+0709
",J2151+0709,2,-38,4,,12.2,4.014084507042253,5.666822251463041
J2151+3848,,+38:48:29.752,21:51:34.7667,38.80826444444444,327.89486125,,,,,,,,,,,,,,,,,,,,,,,J2151+3848,8,-80,5,,1.6,4.014084507042253,6.411932191600021
J2151+4156,,+41:56:32.431,21:51:23.0060,41.94234194444444,327.8458583333333,,,,,,,,,,,,,,,,,,,,,,,J2151+4156,8,119,5,,0.9,4.225352112676056,6.546266147667387
J2151-2742,2148-279,-27:42:23.0097263,21:51:21.90507527,-27.706391590638887,327.8412711469583,12389.0,6.16e-06,0.0002,2.5666666666666665e-08,5.555555555555557e-08,6.002324187921249e-08,-0.0393,0.2,1.0,2015.0,21.343,-50.263,NED (fiducial),1.4846,,1.485,,,19.1,R,AQ,"ICRF J215121.9-274223 S/X; 2QZ J215121.9-274223
",J2151-2742,"2,8",-142,3,,5.6,7.447183098591549,8.028731911326197
J2151-3027,2149-307,-30:27:53.6980880,21:51:55.52396937,-30.464916135555555,327.981349872375,12395.0,2.57e-06,3.78e-05,1.0708333333333332e-08,1.05e-08,1.3980048789771467e-08,0.1108,0.0385,1.0,2015.0,17.077,-50.785,NED (fiducial),2.345,,2.35,,,17.5,R,AQ,"ICRF J215155.5-302753 S/X; PKS 2149-306;; 6dF DR1 give z=0.278126
",J2151-3027,"2,8",113,8,,4.6,4.225352112676056,9.04729796547544
J2152+1734,2150+173,+17:34:37.7950210,21:52:24.81939266,17.577165283611112,328.1034141360833,12402.0,2.55e-06,4.02e-05,1.0625e-08,1.1166666666666667e-08,1.5076129344493786e-08,-0.0838,0.0408,1.0,2015.0,73.637,-27.696,NED (fiducial),0.87,,0.874,,,18.0,R,AL,"ICRF J215224.8+173437 S/X; PKS 2149+17; GALEXASC J215224.83+173437.7
",J2152+1734,"2,5,8,15,24,43",-81,3,,2.3,4.014084507042253,5.011274731011726
J2152+2935,2150+293,+29:35:38.5595400,21:52:20.58834300,29.594044316666665,328.08578476249994,12401.0,3.667e-05,0.00077,1.5279166666666664e-07,2.138888888888889e-07,2.517937314957281e-07,-0.489,0.8167,39.0,2015.0,82.587,-18.916,NED (fiducial),0.5,,1.9913,,1.9913,19.6,R,AQ,"87GB 215007.7+292119
",J2152+2935,"5,8",-106,4,,3.9,4.014084507042253,5.666822251463041
J2152+4013,2150+399,+40:13:37.8838400,21:52:48.50288400,40.22718995555556,328.20209535,12403.0,4.867e-05,0.00078,2.0279166666666666e-07,2.166666666666667e-07,2.6630164810094737e-07,-0.584,0.8683,39.0,2015.0,89.807,-10.886,,,,,,,    , ,I ,"NVSS J215248+401337
",J2152+4013,"5,8",-130,4,,1.9,7.447183098591549,8.453433391465719
J2152-1205,,-12:05:41.493,21:52:14.1159,-12.094859166666668,328.05881625,,,,,,,,,,,,,,,,,,,,,,,J2152-1205,"5,8",8,4,,2.4,21.285211267605632,21.65779810383793
J2152-1207,,-12:07:47.790,21:52:24.5764,-12.129941666666667,328.10240166666665,,,,,,,,,,,,,,,,,,,,,,,J2152-1207,8,109,5,,1.0,4.225352112676056,6.546266147667387
J2153+1216,2150+120,+12:16:50.1334300,21:53:05.88422900,12.280592619444445,328.2745176208333,12405.0,4.933e-05,0.00137,2.0554166666666666e-07,3.805555555555556e-07,4.30300583410717e-07,-0.553,1.439,39.0,2015.0,69.382,-31.491,NED (fiducial),,a,,,,20.2,R,V ,"NVSS J215305+121651; SDSS J215305.88+121650.1
",J2153+1216,"5,8",71,4,,1.9,0.0,4.0
J2153+1241,2150+124,+12:41:05.1954800,21:53:04.65870500,12.684776522222222,328.2694112708333,12404.0,2.533e-05,0.00087,1.0554166666666665e-07,2.4166666666666665e-07,2.626874831054884e-07,-0.344,0.881,39.0,2015.0,69.725,-31.212,NED (fiducial),2.218,,2.218,,2.218,19.7,R,AQ,"87GB 215038.7+122645
",J2153+1241,5,-10,5,,8.3,21.285211267605632,21.86458823546892
J2153+1741,2151+174,+17:41:43.6895200,21:53:36.82620600,17.69546931111111,328.403442525,12408.0,3.467e-05,0.00101,1.444583333333333e-07,2.805555555555556e-07,3.1249257531511255e-07,0.002,1.01,39.0,2015.0,73.961,-27.814,NED (fiducial),0.2302,,0.2302,,0.2302,15.9,R,G ,"87GB 215114.6+172739;; brightest galaxy in a cluster
",J2153+1741,5,-18,5,,13.1,21.285211267605632,21.86458823546892
J2153+2351,,+23:51:58.426,21:53:03.8288,23.866229444444446,328.26595333333324,,,,,,,,,,,,,,,,,,,,,,,J2153+2351,"5,8",112,4,,5.7,4.225352112676056,5.818384696468256
J2153+4322,2151+431,+43:22:54.5007091,21:53:50.95911329,43.381805752527775,328.4623296387083,12411.0,9.21e-06,0.0001159,3.8375e-08,3.2194444444444454e-08,4.259544544243695e-08,-0.236,0.1224,1.0,2015.0,91.986,-8.567,,,,,,,18.4,G,AQ,"ICRF J215350.9+432254 S/X; 87GB 215150.1+430840
",J2153+4322,2,-69,4,,3.7,4.014084507042253,5.666822251463041
J2153-1136,2151-118,-11:36:14.1104918,21:53:50.24225481,-11.603919581055557,328.45934272837496,12409.0,8.28e-06,0.0001176,3.45e-08,3.2666666666666675e-08,4.7002174930898224e-08,0.0855,0.125,1.0,2015.0,44.486,-45.61,NED (fiducial),1.582,,1.582,,,19.8,R,AB,"ICRF J215350.2-113614 S/X; CGRaBS J2153-1136
",J2153-1136,"5,8",41,4,,2.8,0.0,4.0
J2153-3445,2150-349,-34:45:35.8653400,21:53:31.47467600,-34.759962594444445,328.3811444833333,12407.0,0.000326,0.01074,1.3583333333333334e-06,2.9833333333333333e-06,3.1852143484742986e-06,0.573,11.0076,39.0,2015.0,10.288,-51.414,,,,,,,    , ,I ,"NVSS J215331-344536
",J2153-3445,5,-65,5,,6.3,4.014084507042253,6.411932191600021
J2154+1727,2152+172,+17:27:50.7939055,21:54:40.90046194,17.464109418194443,328.6704185914166,12419.0,6.65e-06,0.0001549,2.7708333333333328e-08,4.3027777777777785e-08,5.049746361807768e-08,-0.1477,0.1559,1.0,2015.0,73.981,-28.158,NED (fiducial),1.02,,1.02,,,17.3,R,AQ,"ICRF J215440.9+172750 S/X; JVAS J2154+1727
",J2154+1727,"2,8",38,4,,3.2,0.0,4.0
J2154+2646,2152+265,+26:46:30.1979400,21:54:37.20869600,26.77505498333333,328.65503623333325,12418.0,8.667e-05,0.00162,3.611249999999999e-07,4.5e-07,5.535752631939718e-07,-0.249,1.6666,39.0,2015.0,80.991,-21.357,,,,,,,    , ,R ,"NVSS J215437+264631
",J2154+2646,"5,8",-129,4,,6.4,7.447183098591549,8.453433391465719
J2154+6217,2153+620,+62:17:07.7078200,21:54:30.53020300,62.28547439444444,328.62720917916664,12417.0,0.00011333,0.00042,4.722083333333333e-07,1.1666666666666669e-07,2.486742958817985e-07,-0.443,0.8179,39.0,2015.0,103.888,6.148,,,,,,,19.4,G,G ,"NVSS J215430+621703
",J2154+6217,8,-150,5,,1.6,7.447183098591549,8.969979715916175
J2154-1501,2151-152,-15:01:31.4687208,21:54:07.43878762,-15.025407978,328.5309949484166,12413.0,1.968e-05,0.0006493,8.199999999999999e-08,1.8036111111111112e-07,1.9698278040293384e-07,0.5558,0.671,1.0,2015.0,40.052,-47.146,NED (fiducial),1.208,,1.208,,,16.3,R,AQ,"ICRF J215407.4-150131 S/X; PKS 2151-153
",J2154-1501,"2,8",15,3,,2.6,21.285211267605632,21.495586028452585
J2154-3826,2151-386,-38:26:32.5516000,21:54:45.04445000,-38.44237544444445,328.6876852083333,12420.0,0.00027333,0.0031,1.138875e-06,8.611111111111111e-07,1.2398330796860717e-06,0.017,3.2172,36.0,2012.0,4.364,-51.58,NED (fiducial),2.7913,,2.81,,,17.0,R,AQ,"PKS 2151-386
",J2154-3826,8,134,5,,1.4,4.225352112676056,6.546266147667387
J2155+1914,2153+190,+19:14:48.4837311,21:55:34.43696496,19.246801036416667,328.89348735399994,12426.0,9.36e-06,0.000249,3.9e-08,6.916666666666667e-08,7.835658327169127e-08,-0.3899,0.2558,1.0,2015.0,75.557,-27.03,LITERATURE,,a,,,,19.7,R,V ,"ICRF J215534.4+191448 S/X; 87GB 215313.3+190011;; z from milliquas (http://quasars.org/milliquas.htm)
",J2155+1914,"2,5,8",-37,3,,2.1,4.014084507042253,5.011274731011726
J2155+2034,2152+203,+20:34:41.6998100,21:55:02.79496900,20.578249947222226,328.76164570416665,12421.0,3.4e-05,0.00099,1.4166666666666665e-07,2.75e-07,3.0531133768519984e-07,-0.317,1.0044,39.0,2015.0,76.485,-25.982,,,,,,,20.2,R,V ,"NVSS J215502+203442
",J2155+2034,8,-166,5,,1.2,7.447183098591549,8.969979715916175
J2155+2250,2152+226,+22:50:22.2812006,21:55:06.45849769,22.839522555722223,328.7769104070416,12423.0,7.87e-06,0.0001349,3.2791666666666664e-08,3.747222222222222e-08,4.813995761148158e-08,-0.1823,0.1385,1.0,2015.0,78.206,-24.343,NED (fiducial),1.35,,1.3514,,1.3513,20.5,R,AQ,"ICRF J215506.4+225022 S/X; 87GB 215248.0+223626; GALEXASC J215506.44+225022.6
",J2155+2250,"2,8",-103,3,,4.8,4.014084507042253,5.011274731011726
J2155-0513,2153-054,-05:13:01.9519500,21:55:40.91056900,-5.217208875,328.92046070416666,12429.0,9.267e-05,0.00278,3.861250000000001e-07,7.722222222222222e-07,8.626626767405284e-07,0.46,2.8679,39.0,2015.0,52.532,-42.818,,,,,,,    , ,I ,"PMN J2155-0513
",J2155-0513,8,-74,5,,3.1,4.014084507042253,6.411932191600021
J2155-1139,2153-119,-11:39:47.9783765,21:55:50.71835467,-11.663327326805556,328.96132647779166,12430.0,1.056e-05,0.0003282,4.4e-08,9.116666666666668e-08,1.008376863486193e-07,-0.0742,0.3285,1.0,2015.0,44.732,-46.074,,,,,,,20.6,R,V ,"ICRF J215550.7-113947 S/X; PMN J2155-1139
",J2155-1139,"2,8",93,3,,4.1,0.0,3.0
J2156+1935,,+19:35:23.162,21:56:44.9413,19.58976722222222,329.18725541666663,,,,,,,,,,,,,,,,,,,,,,,J2156+1935,8,-111,5,,0.9,7.447183098591549,8.969979715916175
J2156+2229,2154+222,+22:29:07.7259800,21:56:27.83503500,22.48547943888889,329.1159793125,12434.0,9.8e-05,0.0024,4.083333333333333e-07,6.666666666666666e-07,7.660238178341278e-07,-0.564,2.5472,39.0,2015.0,78.195,-24.815,LITERATURE,,a,,,,19.4,R,V ,"NVSS J215626+222915;; z from milliquas (http://quasars.org/milliquas.htm)
",J2156+2229,5,55,5,,48.7,0.0,5.0
J2156+8337,2159+833,+83:37:14.7222201,21:56:57.31744751,83.62075617225,329.2388226979583,12439.0,0.00014042,0.0002277,5.850833333333332e-07,6.325e-08,9.070060382529497e-08,-0.3396,0.2673,1.0,2015.0,118.175,22.431,LITERATURE,,a,,,,18.6,R,AQ,"ICRF J215657.3+833714 S/X; NVSS J215657+833714;; z from milliquas (http://quasars.org/milliquas.htm)
",J2156+8337,"2,8",-109,3,,10.9,7.447183098591549,8.028731911326197
J2156-0037,2153-008,-00:37:04.5945173,21:56:14.75792735,-0.6179429214722223,329.0614913639583,12433.0,4.5e-06,0.00013,1.875e-08,3.611111111111111e-08,4.0688253265419215e-08,-0.1517,0.1305,1.0,2015.0,57.713,-40.335,NED (fiducial),1.5505,,0.7073,,0.736,19.9,R,AL,"ICRF J215614.7-003704 S/X; NVSS J215614-003704
",J2156-0037,"2,8",54,3,,1.1,0.0,3.0
J2156-0333,2154-037,-03:33:27.9472908,21:56:50.15679105,-3.557763136333333,329.2089866293749,12437.0,1.053e-05,0.0003158,4.3875e-08,8.772222222222221e-08,9.804484205463022e-08,-0.2688,0.3195,1.0,2015.0,54.626,-42.146,LITERATURE,,a,,,,20.2,R,V ,"ICRF J215650.1-033327 S/X; PMN J2156-0333;; z from milliquas (http://quasars.org/milliquas.htm)
",J2156-0333,8,-63,5,,2.2,4.014084507042253,6.411932191600021
J2156-1734,,-17:34:01.648,21:56:24.4283,-17.567124444444445,329.1017845833333,,,,,,,,,,,,,,,,,,,,,,,J2156-1734,8,-109,5,,2.2,7.447183098591549,8.969979715916175
J2156-2012,2153-204,-20:12:30.8941864,21:56:33.75583763,-20.20858171844444,329.14064932345826,12435.0,1.499e-05,0.0005169,6.245833333333333e-08,1.4358333333333337e-07,1.550861487938895e-07,-0.1976,0.5189,1.0,2015.0,33.094,-49.566,NED (fiducial),1.309,,1.309,,,15.9,R,AQ,"ICRF J215633.7-201230 S/X; PKS 2153-204
",J2156-2012,"2,8",93,3,,3.8,0.0,3.0
J2157+0649,2155+065,+06:49:21.3887900,21:57:43.24404400,6.822607997222222,329.4301835166666,12449.0,3.8e-05,0.00129,1.5833333333333333e-07,3.583333333333333e-07,3.913035028381874e-07,-0.336,1.3067,39.0,2015.0,65.412,-35.986,NED (fiducial),0.626,,0.6261,,0.6261,17.7,R,AL,"87GB 215512.6+063500
",J2157+0649,"5,8",-7,4,,7.0,21.285211267605632,21.65779810383793
J2157+1014,2154+100,+10:14:24.7976957,21:57:12.86043999,10.240221582138888,329.303585166625,12444.0,6.53e-06,0.0001683,2.7208333333333334e-08,4.675e-08,5.387447956535832e-08,-0.169,0.1694,1.0,2015.0,68.417,-33.617,NED (fiducial),0.7612,,0.7612,,0.7613,17.0,R,AQ,"ICRF J215712.8+101424 S/X; JVAS J2157+1014
",J2157+1014,"2,8",84,3,,7.1,0.0,3.0
J2157+3127,2155+312,+31:27:01.3517551,21:57:28.82388667,31.450375487527776,329.3700995277916,12446.0,2.64e-06,3.5e-05,1.1e-08,9.72222222222222e-09,1.3512267237923157e-08,-0.023,0.0351,1.0,2015.0,84.75,-18.235,NED (fiducial),1.486,,1.488,,,20.1,R,AQ,"ICRF J215728.8+312701 S/X DEF; B2 2155+31
",J2157+3127,"2,8,15",27,4,,1.3,21.285211267605632,21.65779810383793
J2157+6348,2156+635,+63:48:55.9741400,21:57:52.05680000,63.81554837222222,329.4669033333333,12450.0,0.00014533,0.00103,6.055416666666665e-07,2.861111111111112e-07,3.914803579642371e-07,-0.455,1.2037,39.0,2015.0,105.144,7.112,,,,,,,    , ,G ,"NVSS J215752+634855
",J2157+6348,5,162,5,,12.5,4.225352112676056,6.546266147667387
J2157+662B,2155+66B,+66:26:10.2290600,21:57:02.64760000,66.4361747388889,329.2610316666666,12441.0,4.467e-05,0.00029,1.86125e-07,8.055555555555555e-08,1.0966147206072985e-07,-0.103,0.2967,39.0,2015.0,106.714,9.224,NED (fiducial),0.0584,,0.0584,,,21.1,G,G ,"4C +66.24;; 2001A&A...378..826L, 2001A&A...370..409L : extended elliptical galaxy, double object in optics and radio with complicated structure
",J2157+662B,8,-71,5,,0.9,4.014084507042253,6.411932191600021
J2157-1130,,-11:30:17.324,21:57:53.6056,-11.504812222222222,329.4733566666666,,,,,,,,,,,,,,,,,,,,,,,J2157-1130,8,-96,5,,1.3,4.014084507042253,6.411932191600021
J2157-1319,2154-135,-13:19:02.9649145,21:57:02.97629770,-13.317490254027778,329.2624012404166,12442.0,1.371e-05,0.0005181,5.7124999999999984e-08,1.4391666666666666e-07,1.542793727006785e-07,-0.7664,0.5416,1.0,2015.0,42.768,-47.074,LITERATURE,,a,,,,19.3,R,AQ,"ICRF J215702.9-131902 S/X; PMN J2157-1319; GALEXASC J215702.90-131903.1;; z from milliquas (http://quasars.org/milliquas.htm)
",J2157-1319,5,-163,5,,2.3,7.447183098591549,8.969979715916175
J2157-1807,2154-183,-18:07:02.8615846,21:57:29.12375298,-18.117461551277778,329.37134897075,12447.0,3.437e-05,0.0010482,1.432083333333333e-07,2.9116666666666666e-07,3.214085750215935e-07,-0.0091,1.0482,1.0,2015.0,36.228,-49.068,NED (fiducial),1.423,,1.423,,,18.9,R,AQ,"ICRF J215729.1-180702 S/X; PKS 2154-183
",J2157-1807,"2,8",29,3,,6.6,21.285211267605632,21.495586028452585
J2157-3219,2154-325,-32:19:22.9837900,21:57:37.71410300,-32.32305105277778,329.4071420958333,12448.0,7.267e-05,0.00334,3.027916666666667e-07,9.277777777777778e-07,9.62415014892713e-07,0.573,3.3836,39.0,2015.0,14.283,-52.165,NED (fiducial),1.812,,1.812,,,18.3,R,AQ,"PKS 2154-325
",J2157-3219,8,-93,5,,28.6,4.014084507042253,6.411932191600021
J2157-6941,2152-699,-69:41:23.6848030,21:57:05.98059095,-69.68991244527778,329.2749191289583,12443.0,5.981e-05,0.0002979,2.492083333333333e-07,8.275e-08,1.197074874083045e-07,0.6436,0.3908,1.0,2015.0,321.316,-40.647,NED (fiducial),0.0283,,0.028,,,12.9,R,AL,"ICRF J215705.9-694123 S/X; PMN J2157-6941
",J2157-6941,8,42,5,,3.2,0.0,5.0
J2158-1501,2155-152,-15:01:09.3284729,21:58:06.28188411,-15.01925790913889,329.5261745171249,12453.0,2.64e-06,4.56e-05,1.1e-08,1.2666666666666666e-08,1.653235115294833e-08,0.0584,0.0458,1.0,2015.0,40.64,-48.022,NED (fiducial),0.672,,0.67,,,17.8,R,AQ,"ICRF J215806.2-150109 S/X; PKS 2155-152
",J2158-1501,"1.4,2,5,8,15,43",-153,3,,3.1,7.447183098591549,8.028731911326197
J2158-3013,2155-304,-30:13:32.1182492,21:58:52.06511983,-30.225588402555555,329.7169379992916,12460.0,5.59e-06,8.08e-05,2.3291666666666665e-08,2.244444444444444e-08,3.0145901842739664e-08,-0.1625,0.0839,1.0,2015.0,17.73,-52.246,NED (fiducial),0.1167,,0.116,,,13.3,R,AL,"ICRF J215852.0-301332 S/X DEF; PKS 2155-304
",J2158-3013,"2,8",-52,3,,5.2,4.014084507042253,5.011274731011726
J2158-3752,2155-381,-37:52:37.8190700,21:58:39.69698100,-37.87717196388889,329.6654040874999,12457.0,6.2e-05,0.00193,2.583333333333333e-07,5.361111111111111e-07,5.735803202333258e-07,0.284,1.9429,39.0,2015.0,5.2,-52.383,,,,,,,20.8,R,V ,"NVSS J215839-375238
",J2158-3752,"5,8",-30,4,,5.2,21.285211267605632,21.65779810383793
J2159+0628,2157+062,+06:28:35.4842000,21:59:42.34507000,6.476523388888889,329.9264377916667,12467.0,5.533e-05,0.00197,2.3054166666666666e-07,5.472222222222222e-07,5.932330083291856e-07,-0.07,1.971,39.0,2015.0,65.488,-36.585,NED (fiducial),2.7203,,2.7201,,2.7205,19.2,R,AQ,"NVSS J215942+062835
",J2159+0628,"5,8",-72,4,,6.2,4.014084507042253,5.666822251463041
J2159+2710,,+27:10:19.622,21:59:42.1829,27.172117222222223,329.9257620833333,,,,,,,,,,,,,,,,,,,,,,,J2159+2710,5,101,5,,5.6,0.0,5.0
J2159+5820,2157+581,+58:20:39.4367500,21:59:12.31800700,58.34428798611111,329.80132502916666,12462.0,6.4e-05,0.0006,2.666666666666666e-07,1.6666666666666665e-07,2.1763244340367803e-07,-0.597,0.7036,39.0,2015.0,101.911,2.686,,,,,,,18.3,G,V ,"87GB 215730.6+580633
",J2159+5820,5,64,5,,4.8,0.0,5.0
J2159+6606,2158+658,+66:06:52.2906000,21:59:24.68626000,66.11452516666667,329.85285941666666,12464.0,0.00022667,0.004,9.444583333333332e-07,1.111111111111111e-06,1.1750801205962312e-06,0.0,4.0,21.0,2010.0,106.702,8.824,LITERATURE,,a,,,,19.2,R,AL,"87GB 215804.7+655237;; z from milliquas (http://quasars.org/milliquas.htm)
",J2159+6606,8,47,5,,2.2,0.0,5.0
J2159-0105,2156-013,-01:05:54.8887944,21:59:34.27570522,-1.0985802206666666,329.8928154384166,12466.0,1.365e-05,0.0003517,5.687499999999999e-08,9.769444444444444e-08,1.1303884743327689e-07,0.062,0.352,1.0,2015.0,57.847,-41.29,NED (fiducial),1.0941,,1.0941,,,19.8,R,AQ,"ICRF J215934.2-010554 S/X; PKS B2157-013
",J2159-0105,"2,8",-103,3,,9.6,4.014084507042253,5.011274731011726
J2159-2516,2157-255,-25:16:52.1760489,21:59:50.79223954,-25.28116001358333,329.96163433141663,12469.0,8.64e-06,0.0003173,3.6e-08,8.813888888888889e-08,9.395796038079457e-08,-0.1733,0.318,1.0,2015.0,25.707,-51.653,NED (fiducial),0.6757,,0.6757,,,20.1,R,AL,"ICRF J215950.7-251652 S/X; PMN J2159-2517
",J2159-2516,2,-9,4,,26.7,21.285211267605632,21.65779810383793
J2159-2841,2156-289,-28:41:16.4809754,21:59:10.93135713,-28.68791138205556,329.7955473213749,12461.0,0.00046895,0.0230373,1.953958333333333e-06,6.39925e-06,6.62484388443608e-06,0.3555,23.1484,3.0,2015.0,20.232,-52.119,NED (fiducial),0.2706,,,,,17.6,R,V ,"NVSS J215910-284115
",J2159-2841,5,14,5,,7.4,21.285211267605632,21.86458823546892
J2200+0234,2158+023,+02:34:30.0886000,22:00:49.40853800,2.575024611111111,330.2058689083333,12479.0,4.267e-05,0.00151,1.777916666666667e-07,4.194444444444445e-07,4.554994124197019e-07,-0.554,1.5563,39.0,2015.0,61.919,-39.302,NED (fiducial),1.323,,1.323,,1.3266,19.9,R,AQ,"CGRaBS J2200+0234; NVSS J220049+023430
",J2200+0234,8,-71,5,,1.2,4.014084507042253,6.411932191600021
J2200+1030,2157+102,+10:30:07.9028858,22:00:07.93322570,10.502195246055557,330.0330551070833,12471.0,5.59e-06,0.0001571,2.3291666666666665e-08,4.36388888888889e-08,4.928316693332324e-08,-0.1942,0.1582,1.0,2015.0,69.235,-33.965,,0.172,,0.172,,,20.2,R,G ,"ICRF J220007.9+103007 S/X; JVAS J2200+1030
",J2200+1030,"2,8,15",44,3,,2.3,0.0,3.0
